trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
571,False,"{'a': 0.5, 'e': 0.4430479816261725}",30,0,-85.3551431029922,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
572,False,"{'a': 0.5, 'e': 0.4430479816261725}",25,16,3.3360053735108917,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.4430479816261725}",25,15,5.691091813248651,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.43861750180991077}",20,0,-90.83488963074787,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
575,False,"{'a': 0.5, 'e': 0.43861750180991077}",25,0,-52.54650309817662,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
576,False,"{'a': 0.5, 'e': 0.43861750180991077}",25,15,-0.39899919122644967,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.43861750180991077}",20,3,-11.873526210461804,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.43861750180991077}",20,16,6.98705478627312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.43861750180991077}",20,0,-15.951549501607298,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
580,False,"{'a': 0.5, 'e': 0.43861750180991077}",35,26,7.531775797713564,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.43423132679181164}",25,20,8.368989170077862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.43423132679181164}",20,11,-15.221909139334038,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.43423132679181164}",20,0,9.579459448186867,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
584,False,"{'a': 0.5, 'e': 0.43423132679181164}",30,15,20.579247257905173,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.43423132679181164}",35,0,-19.094984073101518,"{0: 28, 1: 1, 2: 6, 3: 0, 4: 0}",0
586,False,"{'a': 0.5, 'e': 0.43423132679181164}",30,20,-26.319302733991304,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.43423132679181164}",25,7,23.10032638078479,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,11,14.614490298223322,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.4298890135238935}",30,0,-56.624794213696866,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
590,False,"{'a': 0.5, 'e': 0.4298890135238935}",25,0,12.947943994446913,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,6,8.047465462277481,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.4298890135238935}",25,14,12.783598544802894,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.4298890135238935}",25,10,14.368874474018027,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,10,-2.6306991615231805,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.4255901233886546}",25,0,-15.733222570112762,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.4255901233886546}",25,0,-60.85972191664471,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
597,False,"{'a': 0.5, 'e': 0.4255901233886546}",30,8,-82.54997355148457,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 2}",1
598,False,"{'a': 0.5, 'e': 0.4255901233886546}",35,0,1.1172905062628278,"{0: 31, 1: 2, 2: 1, 3: 1, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.4255901233886546}",25,0,-14.366315633610098,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.4255901233886546}",30,14,3.9804395105206365,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.4255901233886546}",20,10,10.23009851702952,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.421334222154768}",20,12,-30.518390849934587,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.421334222154768}",25,20,7.220002151992863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.421334222154768}",25,13,1.1783802065194597,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.421334222154768}",20,6,-42.185032991620915,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.421334222154768}",30,2,-36.40171135769734,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 1}",1
607,False,"{'a': 0.5, 'e': 0.421334222154768}",25,10,-108.64977662711348,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 3}",1
608,False,"{'a': 0.5, 'e': 0.421334222154768}",20,9,-25.716298688542608,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.41712087993322033}",20,15,-13.788205314569048,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.41712087993322033}",20,15,3.0546371589531085,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.41712087993322033}",20,12,-10.626178228140853,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.41712087993322033}",20,0,-78.44617822424556,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
613,False,"{'a': 0.5, 'e': 0.41712087993322033}",30,3,-37.71402338400329,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 1}",1
614,False,"{'a': 0.5, 'e': 0.41712087993322033}",20,0,-8.514541126298885,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.41712087993322033}",25,0,-32.22855044840344,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.41294967113388814}",25,13,-43.658801369179784,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
617,False,"{'a': 0.5, 'e': 0.41294967113388814}",20,5,-16.74139656246866,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.41294967113388814}",25,11,-61.84883330670585,"{0: 7, 1: 0, 2: 7, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.41294967113388814}",30,18,-0.979357142999123,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.41294967113388814}",25,0,-58.2800981024909,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
621,False,"{'a': 0.5, 'e': 0.41294967113388814}",20,10,-78.81330915361283,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 1}",1
622,False,"{'a': 0.5, 'e': 0.41294967113388814}",25,1,-10.385344220682091,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.40882017442254925}",30,2,-30.419257299572383,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
624,False,"{'a': 0.5, 'e': 0.40882017442254925}",25,8,-21.97686030339429,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.40882017442254925}",20,5,-44.08579266469523,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.40882017442254925}",20,4,-50.54277821667196,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
627,False,"{'a': 0.5, 'e': 0.40882017442254925}",20,0,-46.89988082923021,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.40882017442254925}",30,12,-10.61918601761644,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.40882017442254925}",20,9,-7.325469084635149,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.4047319726783238}",25,0,-38.87375254242317,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
631,False,"{'a': 0.5, 'e': 0.4047319726783238}",25,13,22.89518442042449,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.4047319726783238}",20,5,-16.09930901827024,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.4047319726783238}",20,6,-101.99294685212769,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
634,False,"{'a': 0.5, 'e': 0.4047319726783238}",25,0,-5.526796514420745,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.4047319726783238}",20,14,12.47830854269302,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.4047319726783238}",25,11,4.559034760231021,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.40068465295154054}",20,0,16.885913066691042,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.40068465295154054}",25,16,5.068614688258911,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.40068465295154054}",25,0,-130.65411923927158,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
640,False,"{'a': 0.5, 'e': 0.40068465295154054}",30,8,22.81697641876675,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.40068465295154054}",20,0,-11.268590235804602,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
642,False,"{'a': 0.5, 'e': 0.40068465295154054}",30,4,31.630244880550464,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.40068465295154054}",20,0,-19.741527093025365,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
644,False,"{'a': 0.5, 'e': 0.3966778064220251}",20,10,-1.2667006991983223,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.3966778064220251}",30,1,-9.841348902693944,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.3966778064220251}",25,11,-17.479454448523352,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
647,False,"{'a': 0.5, 'e': 0.3966778064220251}",25,0,-31.8064243279029,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
648,False,"{'a': 0.5, 'e': 0.3966778064220251}",25,0,-108.14611351535878,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",1
649,False,"{'a': 0.5, 'e': 0.3966778064220251}",25,11,0.7240691984708136,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.3966778064220251}",30,9,7.118103096568891,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.39271102835780486}",20,0,0.05741782958361408,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.39271102835780486}",30,3,-73.84146534222937,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 2}",1
653,False,"{'a': 0.5, 'e': 0.39271102835780486}",20,2,-6.172736598435973,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.39271102835780486}",25,0,4.149347396705578,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
655,False,"{'a': 0.5, 'e': 0.39271102835780486}",20,8,8.653698416777727,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.39271102835780486}",20,5,-36.70340929536067,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.39271102835780486}",30,0,-156.90475635085144,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 4}",1
658,False,"{'a': 0.5, 'e': 0.3887839180742268}",20,9,-4.589306039401309,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.3887839180742268}",25,8,15.466252761761613,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.3887839180742268}",25,19,5.912197171561422,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.3887839180742268}",20,16,7.550356255715709,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.3887839180742268}",20,0,-10.448837989856036,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
663,False,"{'a': 0.5, 'e': 0.3887839180742268}",20,14,12.960712990579903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.3887839180742268}",20,7,-73.08865607561154,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 2}",1
665,False,"{'a': 0.5, 'e': 0.38489607889348454}",25,11,11.08561892581081,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,0,-0.5775314220495731,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,0,-30.306587550794184,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
668,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,7,11.26100925553198,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.38489607889348454}",30,15,16.05718878319798,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,0,-32.253485739329584,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.38489607889348454}",25,4,19.345145431345408,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,11,-10.157494532153802,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,2,-6.369718447814867,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,14,5.294464513538427,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.38104711810454966}",30,0,-1.4738490223445015,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.38104711810454966}",25,20,10.383488974974423,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,8,15.6767713603475,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.38104711810454966}",35,25,-5.469398116400945,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.37723664692350417}",20,2,-9.74522819568421,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.37723664692350417}",30,13,17.278432982947628,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.37723664692350417}",25,0,-12.491385498763902,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
682,False,"{'a': 0.5, 'e': 0.37723664692350417}",25,1,-57.45011326134674,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
683,False,"{'a': 0.5, 'e': 0.37723664692350417}",20,1,-150.25812502317615,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 3}",1
684,False,"{'a': 0.5, 'e': 0.37723664692350417}",25,13,24.21196356413607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.37723664692350417}",30,16,-17.984361570624422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
686,False,"{'a': 0.5, 'e': 0.37346428045426916}",25,18,16.002788794991123,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.37346428045426916}",25,5,-18.970546894547784,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
688,False,"{'a': 0.5, 'e': 0.37346428045426916}",25,0,-18.48907307362736,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.37346428045426916}",25,8,-4.489918507472991,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.37346428045426916}",25,3,-28.72265434378112,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
691,False,"{'a': 0.5, 'e': 0.37346428045426916}",25,0,-17.71820618121408,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
692,False,"{'a': 0.5, 'e': 0.37346428045426916}",20,14,-6.9944375448030485,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.36972963764972644}",25,15,17.5248951243285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.36972963764972644}",30,10,-1.8023218125790113,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.36972963764972644}",30,10,-46.94123430958628,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.36972963764972644}",25,0,8.245467444223282,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 0.36972963764972644}",35,17,4.427605820021623,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.36972963764972644}",20,3,-41.13729454443921,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.36972963764972644}",25,0,32.46582929144173,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
700,False,"{'a': 0.5, 'e': 0.3660323412732292}",25,5,-9.922291804835456,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.3660323412732292}",35,21,1.0529460075131312,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.3660323412732292}",30,17,-0.5611077322859952,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.3660323412732292}",20,16,8.872977303279376,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.3660323412732292}",20,15,2.940971710816802,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.3660323412732292}",25,0,-64.16777678904656,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
706,False,"{'a': 0.5, 'e': 0.3660323412732292}",25,9,-12.874154064267469,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.3623720178604969}",25,0,34.075364677048775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.3623720178604969}",20,3,19.93227506729076,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.3623720178604969}",25,8,-9.045342646053536,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.3623720178604969}",25,15,3.53416009195032,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.3623720178604969}",25,5,17.391835789865112,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.3623720178604969}",30,0,-37.38162290321608,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
713,False,"{'a': 0.5, 'e': 0.3623720178604969}",20,11,-3.656875845679441,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.3587482976818919}",25,16,-1.757297711062872,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,0,1.83482792319862,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
716,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,6,-38.85280271881269,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
717,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,2,-70.40691233997359,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
718,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,6,21.788021910696,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,0,21.496080721099915,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,12,-46.18735366554261,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
721,False,"{'a': 0.5, 'e': 0.355160814705073}",20,0,9.596023134535175,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
722,False,"{'a': 0.5, 'e': 0.355160814705073}",25,14,9.386159016781688,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.355160814705073}",20,14,-1.7787343481973874,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.355160814705073}",30,13,1.4586150433918301,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.355160814705073}",25,12,-18.132286943142184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
726,False,"{'a': 0.5, 'e': 0.355160814705073}",20,0,-61.02847269547791,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
727,False,"{'a': 0.5, 'e': 0.355160814705073}",25,17,16.53226945241557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.35160920655802225}",20,11,8.959074105948753,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.35160920655802225}",30,12,-59.92280314449301,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
730,False,"{'a': 0.5, 'e': 0.35160920655802225}",35,2,-121.96762455087902,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 3}",1
731,False,"{'a': 0.5, 'e': 0.35160920655802225}",20,5,-52.321581275492456,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
732,False,"{'a': 0.5, 'e': 0.35160920655802225}",20,0,-9.68945978816516,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
733,False,"{'a': 0.5, 'e': 0.35160920655802225}",25,0,3.4726049860599293,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
734,False,"{'a': 0.5, 'e': 0.35160920655802225}",35,10,-16.057647239077767,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.348093114492442}",25,13,20.19336294653252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.348093114492442}",25,0,-45.23958024018094,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
737,False,"{'a': 0.5, 'e': 0.348093114492442}",20,16,8.593511474909771,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.348093114492442}",20,12,-57.73429879754875,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
739,False,"{'a': 0.5, 'e': 0.348093114492442}",30,21,-5.119998174905594,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.348093114492442}",25,10,-2.0480332788939606,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.348093114492442}",20,0,0.1022378429087274,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
742,False,"{'a': 0.5, 'e': 0.3446121833475176}",20,0,-35.91791361628146,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
743,False,"{'a': 0.5, 'e': 0.3446121833475176}",20,10,12.742477718533683,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.3446121833475176}",20,0,-54.1453082768583,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
745,False,"{'a': 0.5, 'e': 0.3446121833475176}",30,4,-82.4219512840564,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 2}",1
746,False,"{'a': 0.5, 'e': 0.3446121833475176}",35,6,-181.36026979777756,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 3}",1
747,False,"{'a': 0.5, 'e': 0.3446121833475176}",20,16,7.674971340308478,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.3446121833475176}",25,16,-5.459479428480737,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.34116606151404244}",30,0,-62.166093975367396,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
750,False,"{'a': 0.5, 'e': 0.34116606151404244}",20,6,-52.309605707435395,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
751,False,"{'a': 0.5, 'e': 0.34116606151404244}",20,1,-39.77674320938781,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.34116606151404244}",30,9,0.49569396557652246,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.34116606151404244}",30,14,7.617067001847179,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.34116606151404244}",20,5,-22.468001356073774,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
