trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1236,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.58349200541594,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1237,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.29007265783427,"{0: 9, 1: 1, 2: 9, 3: 1, 4: 0}",0
1238,False,"{'a': 0.5, 'e': 1.0}",20,9,-20.391640565383653,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.49545017117794,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
1240,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.908308545480935,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1241,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.147723405245067,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1242,False,"{'a': 0.5, 'e': 1.0}",20,0,-77.17801207575451,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1243,False,"{'a': 0.5, 'e': 1.0}",20,12,-7.168361189280047,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 1.0}",20,15,2.278613175484429,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.3993939509943,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.72417164305446,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1247,False,"{'a': 0.5, 'e': 1.0}",20,2,-50.962429747417325,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 0}",1
